ip,count
65.225.236.109,1
23.226.149.151,1
63.147.185.200,1
94.90.147.62,1
22.102.83.232,1
6.105.179.185,1
104.54.247.68,1
30.188.22.207,1
180.167.94.222,1
80.41.185.179,1
7.21.220.211,1
114.139.154.210,1
17.90.136.146,1
169.110.82.55,1
135.92.106.126,1
67.195.21.43,1
220.91.235.5,1
223.34.211.238,1
49.10.100.33,1
120.163.94.213,1
24.136.118.159,1
55.17.179.198,1
49.43.23.255,1
20.136.235.70,1
9.27.248.125,1
5.216.198.82,1
65.143.142.80,1
201.164.231.172,1
25.117.192.105,1
90.121.103.34,1
184.135.199.174,1
70.84.162.200,1
111.127.133.117,1
192.21.27.169,1
64.157.167.62,1
150.63.250.90,1
29.60.211.100,1
141.43.126.172,1
5.60.106.151,1
107.149.206.236,1
155.139.240.119,1
64.140.173.106,1
132.133.125.130,1
134.150.73.108,1
189.125.214.55,1
60.3.165.51,1
183.232.10.26,1
11.82.91.111,1
209.187.174.177,1
216.163.163.146,1
214.227.233.97,1
103.103.228.79,1
165.103.205.205,1
174.200.108.68,1
25.13.128.130,1
87.30.201.192,1
166.136.164.30,1
199.244.71.99,1
56.66.219.216,1
85.96.78.120,1
220.140.150.211,1
33.205.241.19,1
124.116.50.72,1
73.17.196.88,1
193.123.179.193,1
70.0.234.17,1
1.19.71.116,1
67.217.156.229,1
147.127.69.84,1
169.250.69.71,1
2.32.130.39,1
211.141.128.58,1
214.36.91.252,1
152.27.114.49,1
5.207.12.98,1
154.46.220.84,1
144.12.55.74,1
189.237.245.114,1
211.154.171.29,1
112.140.5.57,1
104.255.221.7,1
140.47.151.24,1
89.137.170.14,1
156.37.89.131,1
36.232.121.241,1
218.81.153.2,1
49.133.203.201,1
82.25.193.106,1
15.93.26.188,1
75.28.124.56,1
48.21.250.187,1
71.59.61.195,1
43.230.29.207,1
48.118.65.210,1
204.17.17.65,1
34.140.11.89,1
50.201.138.142,1
80.228.44.170,1
4.126.70.17,1
102.135.72.58,1
129.132.97.247,1
65.130.107.90,1
98.111.185.22,1
42.167.228.23,1
216.113.249.105,1
82.55.73.34,1
185.134.216.59,1
184.244.164.100,1
98.239.220.205,1
50.129.96.81,1
159.124.57.102,1
198.91.202.249,1
203.227.1.244,1
173.174.22.205,1
99.19.84.221,1
187.91.199.71,1
69.171.243.32,1
154.79.105.108,1
203.58.7.94,1
200.111.152.61,1
169.189.60.34,1
84.53.23.233,1
29.72.224.85,1
122.52.70.65,1
8.90.77.83,1
71.121.200.131,1
98.99.237.224,1
141.138.220.120,1
44.40.176.204,1
28.229.230.209,1
85.223.189.233,1
27.92.137.104,1
103.10.133.2,1
112.145.76.13,1
182.243.132.17,1
12.99.145.151,1
101.125.59.80,1
140.67.1.64,1
37.35.214.35,1
82.217.16.88,1
59.249.76.105,1
212.22.19.24,1
129.71.6.196,1
125.132.212.181,1
49.151.144.8,1
129.1.248.62,1
72.23.116.1,1
186.84.60.52,1
112.182.226.42,1
145.85.26.89,1
149.87.201.212,1
46.41.94.17,1
169.154.226.214,1
186.221.138.171,1
10.22.182.13,1
93.94.145.33,1
77.105.167.11,1
23.18.151.27,1
26.172.136.149,1
205.12.60.165,1
189.160.63.231,1
134.81.138.244,1
132.129.87.129,1
97.181.130.239,1
121.203.135.143,1
145.141.133.95,1
221.87.85.13,1
182.207.39.159,1
26.81.1.61,1
217.160.174.0,1
108.213.152.181,1
107.108.4.107,1
184.56.69.208,1
183.116.126.31,1
217.156.150.44,1
55.251.162.114,1
154.178.219.251,1
125.26.22.214,1
219.190.115.32,1
160.186.39.163,1
195.144.21.114,1
50.114.48.9,1
136.195.29.30,1
48.65.179.51,1
164.117.161.30,1
2.219.113.200,1
221.240.46.61,1
28.133.51.252,1
6.63.161.57,1
30.105.42.235,1
94.202.245.47,1
118.139.207.217,1
145.223.199.17,1
191.202.141.29,1
120.193.6.209,1
196.251.41.212,1
164.16.226.37,1
61.102.108.65,1
86.131.177.118,1
40.165.147.177,1
214.158.245.60,1
203.179.82.143,1
65.28.235.5,1
39.176.4.109,1
146.121.219.19,1
205.149.100.99,1
20.220.57.22,1
67.93.252.15,1
120.84.133.53,1
144.241.71.252,1
210.223.30.26,1
151.193.75.255,1
177.27.206.240,1
179.74.86.213,1
142.26.37.125,1
140.14.251.210,1
204.228.67.56,1
121.244.102.160,1
108.124.57.86,1
130.174.102.233,1
108.160.14.137,1
79.130.167.63,1
79.26.51.63,1
85.222.128.58,1
78.218.10.71,1
31.156.92.45,1
94.246.166.156,1
185.85.61.56,1
97.224.81.211,1
43.111.131.202,1
146.73.130.126,1
90.112.80.152,1
164.241.80.59,1
58.113.122.103,1
112.135.173.139,1
221.31.40.15,1
148.97.51.70,1
96.79.173.64,1
12.4.143.9,1
222.8.0.14,1
82.252.129.57,1
73.169.98.5,1
162.160.6.104,1
30.221.12.220,1
97.14.103.214,1
198.219.94.84,1
81.180.174.49,1
171.62.89.162,1
187.126.230.222,1
200.153.237.243,1
120.212.215.31,1
91.164.2.191,1
215.5.98.89,1
74.159.121.174,1
176.72.112.206,1
44.124.34.35,1
53.69.101.171,1
170.152.218.206,1
44.79.16.42,1
44.168.40.240,1
104.146.200.211,1
214.99.127.108,1
38.72.180.183,1
143.203.151.35,1
124.218.83.240,1
181.200.223.226,1
7.136.245.67,1
15.81.27.71,1
202.166.233.84,1
58.178.201.142,1
183.255.15.82,1
176.182.62.61,1
205.8.233.0,1
60.143.4.83,1
177.163.66.75,1
219.208.162.143,1
24.113.230.36,1
80.225.66.85,1
119.14.247.216,1
59.180.125.236,1
116.135.188.132,1
76.100.115.160,1
169.32.29.113,1
79.122.131.186,1
161.98.146.227,1
45.120.63.47,1
73.191.154.75,1
91.61.24.22,1
32.201.139.213,1
132.56.5.253,1
166.106.246.110,1
221.117.243.215,1
48.255.30.207,1
65.150.4.186,1
207.172.127.27,1
178.9.89.84,1
192.121.187.61,1
151.147.19.77,1
217.16.124.158,1
40.172.60.4,1
108.36.71.196,1
180.121.133.37,1
81.255.226.182,1
96.196.212.141,1
156.159.91.158,1
134.141.47.101,1
139.111.110.73,1
71.95.0.61,1
199.41.121.30,1
222.30.42.176,1
90.90.61.116,1
128.28.251.49,1
72.149.69.161,1
96.28.42.43,1
4.69.173.31,1
9.229.99.188,1
83.165.67.244,1
78.116.126.30,1
60.117.117.209,1
117.101.13.224,1
33.53.199.174,1
108.108.179.220,1
53.92.183.159,1
76.73.188.95,1
145.65.158.228,1
83.169.205.226,1
208.214.47.138,1
67.174.144.226,1
82.9.15.139,1
32.76.91.142,1
9.37.13.137,1
110.145.39.234,1
52.50.109.167,1
190.8.217.255,1
80.201.252.0,1
121.87.169.235,1
196.140.88.73,1
45.231.15.168,1
110.114.1.191,1
101.57.97.158,1
117.88.221.167,1
160.168.139.143,1
136.220.97.55,1
143.195.146.226,1
166.16.123.57,1
43.92.214.99,1
102.116.56.46,1
197.17.142.153,1
73.112.138.53,1
34.27.21.93,1
136.73.204.42,1
195.153.71.81,1
11.154.223.239,1
159.227.128.86,1
106.44.113.89,1
223.185.14.27,1
137.121.104.27,1
84.237.53.177,1
111.165.6.144,1
22.108.37.134,1
71.189.171.250,1
115.185.126.15,1
142.16.108.219,1
72.247.154.73,1
2.71.232.40,1
50.62.199.63,1
67.170.23.171,1
26.146.158.166,1
75.119.173.235,1
73.126.36.195,1
191.44.25.155,1
88.62.175.116,1
207.83.210.246,1
30.249.52.34,1
130.238.40.108,1
78.211.215.90,1
62.72.186.230,1
102.164.95.23,1
160.228.49.211,1
122.174.243.215,1
15.173.21.206,1
152.96.34.216,1
36.181.139.84,1
82.108.198.42,1
67.208.12.239,1
78.210.218.9,1
102.23.186.32,1
164.180.29.75,1
99.2.180.209,1
176.114.191.112,1
15.33.98.49,1
111.101.161.216,1
61.140.234.23,1
122.114.88.234,1
123.138.216.104,1
78.38.132.226,1
97.149.29.53,1
84.232.75.217,1
155.198.64.144,1
94.198.72.209,1
2.191.232.6,1
137.114.15.13,1
139.87.30.19,1
208.239.78.90,1
141.128.63.217,1
12.182.198.88,1
53.24.69.161,1
150.27.148.99,1
177.161.105.213,1
119.235.244.119,1
12.13.174.213,1
78.228.68.149,1
187.113.90.254,1
129.187.45.51,1
126.24.86.184,1
182.154.103.13,1
212.231.116.83,1
169.190.193.72,1
139.115.140.4,1
7.116.176.27,1
209.199.31.22,1
36.150.154.107,1
196.198.192.218,1
70.198.184.231,1
208.115.194.120,1
150.99.162.74,1
153.3.210.212,1
2.42.126.134,1
205.184.153.27,1
192.236.238.229,1
150.94.26.168,1
4.109.209.54,1
136.183.33.35,1
193.125.193.224,1
203.244.36.30,1
154.99.37.251,1
139.178.190.131,1
121.57.52.152,1
172.44.191.17,1
206.31.162.90,1
204.134.190.131,1
192.137.240.249,1
124.87.46.63,1
185.89.136.94,1
42.181.4.82,1
164.26.101.228,1
136.225.177.222,1
147.60.131.130,1
64.158.230.147,1
129.248.32.48,1
174.36.178.35,1
91.201.224.81,1
34.26.254.232,1
208.91.121.114,1
160.22.229.34,1
60.200.131.240,1
174.58.114.27,1
173.207.244.23,1
1.5.197.229,1
134.114.139.216,1
180.237.50.136,1
32.180.120.128,1
202.152.28.191,1
190.146.97.15,1
94.143.2.117,1
13.193.152.25,1
22.41.10.201,1
73.124.94.95,1
28.255.95.168,1
84.209.233.195,1
137.200.219.67,1
135.146.108.93,1
107.7.47.150,1
143.186.142.157,1
205.247.101.160,1
111.35.175.113,1
155.199.99.118,1
73.167.63.186,1
150.255.131.152,1
204.78.251.133,1
140.60.212.219,1
107.237.177.238,1
69.145.200.197,1
118.120.68.146,1
153.227.212.147,1
39.43.69.217,1
79.124.153.187,1
88.240.219.106,1
86.106.15.189,1
156.79.104.209,1
110.123.112.170,1
157.217.95.145,1
9.48.67.215,1
12.229.247.186,1
139.35.2.48,1
151.123.111.64,1
161.142.107.137,1
200.139.54.203,1
70.204.163.212,1
122.165.20.152,1
115.213.68.159,1
206.87.215.165,1
145.152.219.30,1
200.75.88.170,1
23.60.109.90,1
216.183.21.114,1
157.32.134.196,1
163.108.29.152,1
137.1.211.49,1
76.36.37.96,1
73.41.124.158,1
162.7.48.28,1
154.65.125.18,1
23.21.217.114,1
10.183.46.128,1
96.161.135.16,1
171.161.164.201,1
28.78.224.62,1
58.179.202.174,1
73.36.248.117,1
186.189.249.4,1
113.216.160.162,1
59.214.60.229,1
92.160.219.252,1
105.220.231.67,1
149.46.194.1,1
18.183.42.49,1
140.184.224.214,1
213.218.93.168,1
134.15.157.191,1
130.77.96.172,1
217.168.222.227,1
1.208.86.216,1
86.192.31.160,1
215.28.220.92,1
99.105.111.213,1
176.129.198.130,1
192.141.116.10,1
139.38.243.163,1
198.167.245.230,1
155.0.121.65,1
56.255.146.45,1
73.71.102.10,1
26.164.96.48,1
113.75.168.223,1
172.27.163.97,1
161.0.108.25,1
5.164.55.163,1
156.249.27.19,1
152.22.108.183,1
31.116.123.167,1
78.22.195.15,1
97.157.240.158,1
85.10.255.27,1
212.97.107.252,1
9.16.247.130,1
149.67.32.157,1
155.70.254.114,1
85.244.179.179,1
122.202.181.208,1
14.50.11.68,1
111.176.172.191,1
160.8.231.162,1
25.168.41.123,1
49.100.51.46,1
71.224.165.69,1
56.133.24.118,1
120.74.183.39,1
35.144.195.132,1
207.231.6.105,1
92.130.80.42,1
22.67.88.89,1
222.163.188.57,1
153.243.237.72,1
170.39.10.204,1
100.170.14.19,1
86.104.122.233,1
71.107.213.138,1
12.114.39.73,1
92.159.66.52,1
35.175.181.30,1
37.185.110.50,1
156.243.158.253,1
155.168.224.237,1
150.145.224.34,1
113.126.122.212,1
27.216.29.148,1
2.131.170.111,1
47.85.149.155,1
50.82.182.247,1
99.191.38.73,1
53.63.248.237,1
194.30.54.35,1
72.117.142.76,1
50.202.72.89,1
14.110.244.44,1
42.215.206.183,1
164.116.237.90,1
215.217.135.118,1
165.171.90.104,1
40.52.205.30,1
117.16.64.195,1
175.205.118.101,1
115.166.113.70,1
65.152.124.174,1
54.62.153.137,1
139.99.17.161,1
24.112.126.0,1
7.149.42.53,1
12.96.26.163,1
87.190.218.112,1
55.249.49.250,1
93.187.47.155,1
103.117.240.67,1
140.148.14.114,1
137.145.129.31,1
166.37.21.172,1
41.43.19.9,1
160.146.95.164,1
53.234.34.101,1
136.197.69.183,1
91.234.178.124,1
223.201.210.220,1
108.164.90.57,1
220.173.8.174,1
188.241.90.8,1
4.61.171.6,1
164.244.5.159,1
128.147.59.179,1
59.161.149.53,1
47.253.191.246,1
194.106.77.62,1
164.59.253.46,1
88.121.190.129,1
29.25.203.14,1
106.46.131.83,1
65.119.140.171,1
28.46.38.194,1
168.56.136.219,1
61.69.150.156,1
10.91.243.112,1
220.201.230.0,1
42.104.22.29,1
106.26.71.133,1
177.179.142.85,1
39.47.136.110,1
132.131.199.10,1
199.188.132.92,1
215.181.38.37,1
66.234.63.253,1
219.101.26.229,1
27.64.175.233,1
200.130.203.141,1
162.236.22.163,1
18.61.91.2,1
33.179.91.194,1
77.195.211.251,1
18.1.196.11,1
80.211.172.57,1
115.220.249.150,1
211.156.62.53,1
52.108.235.10,1
182.5.111.162,1
170.157.81.153,1
217.73.95.15,1
1.3.131.176,1
140.81.8.23,1
64.198.36.190,1
50.182.139.226,1
38.187.64.194,1
90.139.71.8,1
114.162.239.48,1
89.209.41.19,1
149.216.121.59,1
10.5.24.191,1
7.159.128.248,1
218.54.170.71,1
78.18.85.58,1
93.170.195.140,1
23.217.44.142,1
132.173.155.245,1
222.225.58.245,1
38.136.98.242,1
68.228.208.183,1
101.116.229.77,1
18.121.120.38,1
161.158.157.164,1
120.33.130.202,1
90.87.205.73,1
47.196.53.52,1
9.251.129.42,1
155.182.200.19,1
166.9.50.86,1
92.5.247.231,1
209.112.80.85,1
208.146.169.117,1
86.2.192.179,1
171.45.16.157,1
128.77.147.142,1
93.194.123.36,1
119.150.41.123,1
104.67.61.172,1
169.183.147.141,1
34.114.104.74,1
156.86.137.140,1
13.236.131.93,1
41.83.148.248,1
68.50.216.14,1
211.229.246.183,1
61.169.43.56,1
187.17.225.58,1
145.239.17.195,1
52.58.99.105,1
119.141.183.120,1
109.93.118.188,1
29.71.208.79,1
90.83.15.254,1
181.30.202.133,1
145.249.77.40,1
22.20.107.97,1
151.163.121.183,1
15.90.88.28,1
132.159.10.222,1
205.18.5.100,1
188.16.221.160,1
95.20.142.209,1
23.202.40.9,1
56.115.61.174,1
28.43.206.58,1
167.46.65.68,1
85.68.135.25,1
49.248.165.2,1
12.192.149.243,1
204.203.84.205,1
150.247.97.229,1
97.38.193.170,1
221.48.162.251,1
210.230.192.23,1
95.43.191.31,1
44.120.41.140,1
208.215.45.232,1
11.122.214.86,1
11.96.244.88,1
5.64.184.173,1
209.52.152.153,1
197.152.9.215,1
51.90.99.229,1
136.198.110.29,1
202.190.12.197,1
211.181.231.88,1
98.86.99.232,1
200.159.36.204,1
138.208.79.167,1
70.251.104.20,1
223.172.225.46,1
212.149.70.221,1
43.211.158.100,1
141.8.80.175,1
83.3.182.19,1
20.48.164.124,1
209.99.127.78,1
174.132.100.123,1
157.51.11.79,1
76.77.40.58,1
33.172.128.129,1
153.149.63.227,1
135.206.38.160,1
139.186.173.85,1
103.78.230.147,1
176.222.176.106,1
209.17.203.124,1
219.162.47.7,1
89.175.9.106,1
80.178.99.36,1
6.136.46.241,1
111.113.181.142,1
88.80.134.201,1
111.178.76.250,1
119.113.93.80,1
140.166.128.66,1
49.177.197.103,1
108.114.191.52,1
80.40.60.137,1
45.94.180.201,1
97.138.218.49,1
215.209.176.131,1
102.188.242.230,1
72.56.188.199,1
17.196.135.52,1
56.155.76.29,1
70.41.55.177,1
97.228.169.18,1
100.26.135.110,1
195.246.161.96,1
94.101.94.87,1
36.85.35.26,1
173.43.61.30,1
153.237.144.164,1
25.18.122.49,1
12.19.189.111,1
18.56.153.161,1
94.139.57.178,1
209.234.86.204,1
117.173.50.105,1
169.89.172.232,1
39.185.85.121,1
144.117.175.188,1
24.82.127.140,1
80.54.53.158,1
88.18.59.50,1
155.47.180.192,1
205.167.7.183,1
179.161.165.124,1
72.249.56.4,1
188.243.31.70,1
117.71.8.116,1
18.148.33.26,1
211.223.115.252,1
114.62.247.247,1
167.70.117.206,1
11.2.115.230,1
186.223.137.135,1
54.69.70.235,1
82.190.123.194,1
205.93.207.76,1
126.222.10.188,1
129.56.167.56,1
18.123.25.228,1
158.1.213.173,1
190.16.153.249,1
112.156.36.161,1
31.20.106.21,1
121.120.100.252,1
56.76.65.248,1
174.41.56.89,1
130.141.213.19,1
100.9.224.249,1
8.93.254.4,1
68.124.245.176,1
150.194.144.94,1
157.27.37.97,1
54.235.223.106,1
62.133.187.29,1
38.7.80.151,1
149.115.127.19,1
218.161.16.130,1
28.246.38.90,1
139.82.204.1,1
94.114.208.121,1
58.94.41.120,1
101.194.157.112,1
115.251.94.248,1
118.242.75.222,1
109.111.88.212,1
21.117.199.187,1
217.139.163.23,1
147.126.204.209,1
218.78.84.116,1
168.133.90.42,1
3.174.68.28,1
218.204.195.84,1
2.13.229.188,1
150.73.148.245,1
214.156.83.165,1
70.14.11.24,1
151.216.145.21,1
162.175.82.180,1
23.85.106.102,1
3.79.165.231,1
205.147.177.88,1
215.102.164.143,1
49.144.49.82,1
21.103.225.134,1
70.144.63.183,1
159.52.232.171,1
139.50.139.196,1
71.197.3.71,1
143.237.131.35,1
184.54.119.187,1
61.238.55.92,1
206.200.25.116,1
47.3.244.89,1
164.166.156.161,1
20.193.5.112,1
31.237.6.5,1
17.219.7.194,1
185.132.51.255,1
133.206.73.199,1
183.2.136.118,1
190.136.133.106,1
180.178.215.33,1
28.249.35.107,1
64.128.184.64,1
99.205.147.45,1
212.169.107.17,1
129.98.122.8,1
3.132.188.87,1
134.29.44.25,1
104.64.55.164,1
55.155.134.144,1
219.245.243.208,1
106.63.136.89,1
39.113.227.56,1
74.173.110.78,1
198.253.194.96,1
189.59.195.205,1
186.245.74.71,1
180.233.206.191,1
81.189.234.171,1
97.106.242.48,1
106.229.220.112,1
150.182.43.55,1
122.114.62.114,1
188.156.83.247,1
129.179.6.76,1
173.69.93.234,1
102.63.134.249,1
121.206.212.187,1
174.12.146.240,1
42.150.105.130,1
208.2.189.160,1
121.198.134.183,1
105.246.217.14,1
1.254.180.28,1
26.130.239.208,1
47.48.111.171,1
94.176.123.45,1
12.102.149.152,1
33.253.132.98,1
147.217.6.129,1
169.10.126.10,1
167.164.218.104,1
43.100.89.114,1
48.185.60.109,1
191.219.25.71,1
68.38.116.66,1
149.120.250.136,1
199.205.56.246,1
162.48.226.216,1
63.17.65.81,1
158.207.49.35,1
41.148.89.59,1
34.20.16.97,1
223.80.180.97,1
121.44.116.207,1
164.49.166.151,1
20.182.43.10,1
62.227.133.186,1
174.126.49.46,1
173.66.168.19,1
114.198.247.113,1
210.129.35.139,1
153.164.227.21,1
74.203.177.139,1
92.91.227.94,1
95.118.46.252,1
16.138.1.121,1
118.125.121.187,1
47.153.189.156,1
187.119.214.76,1
218.26.45.51,1
210.10.228.130,1
83.45.2.11,1
198.230.39.160,1
117.255.96.129,1
9.146.15.103,1
2.243.12.246,1
155.118.44.91,1
14.174.247.177,1
46.166.42.122,1
33.126.53.185,1
82.73.230.189,1
90.121.24.177,1
178.210.131.248,1
92.140.57.80,1
144.188.239.255,1
195.137.222.244,1
64.156.171.61,1
160.211.205.30,1
154.6.217.255,1
78.250.82.72,1
74.16.58.157,1
95.55.127.219,1
160.113.244.208,1
70.64.16.72,1
55.65.113.25,1
86.242.35.159,1
208.60.74.4,1
178.166.106.117,1
125.8.124.127,1
56.204.213.66,1
199.85.228.25,1
64.64.238.255,1
72.162.54.43,1
122.144.30.87,1
57.253.74.72,1
147.185.80.85,1
129.117.227.65,1
181.73.90.123,1
30.52.171.40,1
78.161.167.124,1
55.216.161.237,1
31.137.114.249,1
186.202.175.211,1
147.250.40.227,1
100.162.222.211,1
119.120.59.163,1
58.147.251.241,1
30.180.215.217,1
108.121.34.223,1
40.252.38.98,1
155.62.127.73,1
84.119.78.47,1
17.24.73.251,1
86.208.131.187,1
34.61.70.209,1
71.61.0.225,1
164.196.6.212,1
100.199.112.237,1
106.129.173.161,1
21.15.144.231,1
186.117.109.223,1
2.213.182.252,1
62.227.15.109,1
133.94.230.98,1
176.89.28.201,1
124.140.138.235,1
170.115.143.208,1
67.143.43.44,1
125.151.190.242,1
10.40.130.151,1
58.162.218.48,1
199.129.48.154,1
30.86.242.38,1
147.195.114.186,1
205.146.179.201,1
146.37.94.36,1
118.7.220.35,1
181.56.224.94,1
181.228.93.70,1
72.137.0.46,1
64.0.209.126,1
10.82.220.225,1
23.4.74.46,1
207.66.157.235,1
180.32.102.118,1
160.81.10.218,1
210.91.51.206,1
160.29.189.86,1
139.97.28.133,1
208.95.20.133,1
89.175.156.67,1
140.27.179.30,1
114.114.10.237,1
180.142.161.87,1
141.89.79.144,1
223.168.244.52,1
5.47.144.243,1
96.130.33.142,1
71.194.188.163,1
78.254.205.163,1
177.222.138.112,1
178.169.91.186,1
43.97.232.100,1
204.86.25.131,1
141.68.215.185,1
141.178.45.123,1
19.100.224.184,1
24.143.7.130,1
65.81.192.136,1
157.109.241.192,1
33.24.153.41,1
40.198.218.177,1
192.230.20.122,1
42.188.255.20,1
54.126.118.32,1
106.173.87.60,1
75.59.76.231,1
178.240.134.115,1
82.81.2.74,1
218.190.36.210,1
209.142.169.3,1
16.19.91.167,1
143.175.239.191,1
213.177.40.95,1
80.205.165.103,1
132.2.61.124,1
156.202.161.216,1
104.35.176.18,1
116.82.59.133,1
46.185.152.241,1
112.17.78.37,1
223.155.35.201,1
30.210.110.86,1
36.11.167.90,1
43.104.140.155,1
4.19.207.201,1
43.198.116.203,1
211.196.51.242,1
140.154.46.31,1
87.249.111.10,1
73.246.205.142,1
24.187.133.163,1
114.235.42.48,1
27.26.97.41,1
108.213.93.130,1
219.216.37.165,1
126.159.183.220,1
114.241.57.118,1
179.118.7.205,1
36.102.59.195,1
93.219.161.13,1
189.19.231.16,1
129.110.2.101,1
151.113.92.94,1
146.171.121.181,1
16.76.162.193,1
104.13.143.201,1
223.159.176.222,1
165.141.181.43,1
133.55.92.71,1
137.48.37.184,1
191.199.70.12,1
180.86.158.153,1
179.217.26.178,1
198.49.135.231,1
172.209.151.19,1
147.140.24.223,1
37.255.199.81,1
100.179.128.186,1
93.170.67.201,1
203.26.158.15,1
50.118.199.91,1
171.244.129.124,1
100.214.100.249,1
204.15.225.161,1
136.3.90.153,1
165.85.57.192,1
153.216.77.152,1
50.115.141.209,1
7.50.1.101,1
163.201.174.205,1
135.162.47.102,1
213.74.7.51,1
186.74.127.28,1
26.251.120.206,1
184.190.24.194,1
139.127.223.134,1
70.120.118.122,1
37.115.209.78,1
30.197.220.251,1
197.198.216.84,1
181.40.137.85,1
214.207.56.57,1
113.44.101.143,1
194.167.253.138,1
76.216.226.230,1
77.150.52.180,1
53.210.105.107,1
94.6.21.236,1
64.105.129.1,1
130.113.175.201,1
197.197.216.8,1
152.250.252.207,1
66.50.81.40,1
139.151.10.63,1
200.63.34.81,1
173.185.206.5,1
132.8.7.196,1
162.99.167.10,1
75.112.73.33,1
212.244.234.249,1
119.170.98.7,1
51.60.246.53,1
198.204.54.81,1
90.131.61.99,1
173.36.150.87,1
87.87.195.167,1
42.171.38.176,1
106.198.113.247,1
139.65.75.73,1
95.17.102.202,1
203.25.252.249,1
147.48.94.235,1
132.202.54.208,1
19.184.23.76,1
1.69.167.26,1
105.216.168.103,1
26.21.220.108,1
212.183.140.253,1
63.229.125.57,1
59.223.184.132,1
197.129.166.242,1
136.75.34.162,1
215.68.110.121,1
42.179.150.57,1
132.34.128.105,1
80.84.51.228,1
194.8.145.220,1
29.91.0.13,1
45.27.167.73,1
118.196.219.170,1
103.148.179.71,1
61.27.230.195,1
106.216.27.255,1
35.142.56.146,1
103.84.54.179,1
166.5.214.119,1
112.0.5.115,1
99.216.7.170,1
136.132.64.194,1
185.167.221.11,1
34.210.232.50,1
93.91.146.219,1
123.158.38.0,1
164.232.240.207,1
32.162.94.252,1
23.150.186.70,1
80.64.48.109,1
88.19.105.6,1
13.2.237.49,1
101.53.241.36,1
220.254.242.111,1
202.201.178.69,1
1.194.97.50,1
94.190.107.165,1
125.148.202.126,1
154.246.242.20,1
142.170.162.60,1
150.45.36.97,1
13.120.92.39,1
109.144.206.74,1
141.251.46.74,1
132.213.252.69,1
14.222.167.86,1
71.158.86.78,1
64.118.22.3,1
145.189.121.46,1
140.211.65.46,1
155.118.180.157,1
77.31.245.49,1
8.238.42.49,1
94.51.19.152,1
120.99.145.202,1
103.241.12.197,1
48.214.159.159,1
156.13.219.221,1
52.253.195.219,1
109.38.139.234,1
147.220.154.160,1
24.46.107.173,1
55.219.241.128,1
202.107.56.251,1
29.143.62.21,1
3.215.163.148,1
177.126.56.93,1
195.86.113.221,1
15.229.101.54,1
21.156.226.157,1
34.97.69.78,1
53.230.62.210,1
122.99.139.150,1
107.245.154.175,1
140.199.37.236,1
50.160.68.19,1
116.59.24.104,1
83.90.93.131,1
217.108.91.63,1
122.232.110.174,1
50.187.38.35,1
207.229.249.28,1
195.69.58.104,1
36.102.67.127,1
133.188.135.2,1
42.79.79.225,1
37.189.194.158,1
220.89.195.34,1
186.223.80.239,1
7.129.82.211,1
98.232.161.220,1
104.145.177.36,1
184.9.30.73,1
49.87.49.171,1
138.91.125.157,1
55.131.97.99,1
39.24.251.11,1
98.77.33.97,1
36.249.242.116,1
155.188.110.45,1
151.192.223.106,1
121.17.175.38,1
119.57.189.63,1
149.186.190.139,1
186.129.55.137,1
96.164.245.96,1
154.227.63.148,1
118.183.93.104,1
32.239.28.9,1
128.88.71.226,1
43.165.75.120,1
117.82.84.71,1
33.86.241.94,1
154.200.77.18,1
104.147.89.113,1
143.124.7.90,1
138.9.36.151,1
14.166.84.138,1
85.68.172.62,1
72.204.1.166,1
209.19.108.236,1
167.77.82.199,1
10.245.69.245,1
62.238.175.84,1
199.179.120.61,1
218.246.18.249,1
180.71.81.153,1
179.124.102.9,1
31.192.243.13,1
168.37.30.166,1
36.9.179.232,1
205.243.154.124,1
207.245.136.47,1
210.3.28.90,1
205.67.7.236,1
35.232.98.26,1
48.114.121.134,1
94.108.16.39,1
9.26.23.60,1
159.84.224.31,1
45.229.156.144,1
41.66.18.36,1
50.190.4.177,1
46.215.152.105,1
62.14.51.1,1
219.132.47.103,1
205.227.166.233,1
151.51.9.235,1
61.150.62.87,1
173.40.3.217,1
204.158.135.61,1
27.23.60.249,1
132.53.42.131,1
108.31.188.121,1
104.202.191.243,1
41.233.133.165,1
91.9.62.97,1
48.44.58.221,1
170.42.28.210,1
183.72.126.233,1
109.116.238.164,1
212.73.230.156,1
177.152.64.77,1
108.143.60.241,1
72.123.69.119,1
201.66.101.69,1
165.57.104.27,1
206.23.179.203,1
78.17.38.151,1
52.197.204.195,1
150.14.188.203,1
105.208.110.100,1
63.208.150.37,1
63.12.82.43,1
194.66.43.183,1
134.73.34.180,1
162.169.21.183,1
88.122.103.68,1
56.6.49.136,1
172.71.158.70,1
172.4.153.233,1
153.143.208.137,1
86.99.219.232,1
48.201.42.207,1
220.220.142.95,1
150.131.114.115,1
194.145.57.127,1
104.179.163.138,1
161.195.221.212,1
55.34.163.108,1
34.147.205.146,1
114.47.1.252,1
135.171.159.191,1
37.218.118.32,1
169.139.250.212,1
112.148.6.160,1
183.33.202.127,1
179.55.188.0,1
70.37.33.249,1
72.244.164.198,1
185.244.221.89,1
148.239.255.19,1
101.35.50.150,1
153.72.102.184,1
212.248.235.111,1
212.153.31.162,1
93.251.32.20,1
94.115.167.245,1
183.109.252.38,1
175.20.205.143,1
